timestamp,location_name,latitude,longitude,hour,minute,day_of_week,is_weekend,frc,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,speed_ratio,travel_time_ratio,congestion_level,hour_sin,hour_cos,dow_sin,dow_cos,min_sin,min_cos,is_peak_morning,is_peak_evening,is_off_peak,speed_lag_1,speed_lag_3,speed_lag_6,speed_lag_12,ratio_lag_1,ratio_lag_3,ratio_lag_6,speed_roll_mean_6,speed_roll_mean_12,speed_roll_std_6,tt_ratio_roll_6,speed_trend,frc_code
2026-04-03 22:51:37.975109+00:00,a8_east,48.12,11.75,22,51,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8090169943749476,0.5877852522924729,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 22:56:38.012379+00:00,a8_east,48.12,11.75,22,56,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.40673664307580015,0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:01:38.010585+00:00,a8_east,48.12,11.75,23,1,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.10452846326765346,0.9945218953682733,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:06:37.992658+00:00,a8_east,48.12,11.75,23,6,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.5877852522924731,0.8090169943749475,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:11:38.030037+00:00,a8_east,48.12,11.75,23,11,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.9135454576426009,0.4067366430758004,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:16:38.017551+00:00,a8_east,48.12,11.75,23,16,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.9945218953682734,-0.10452846326765333,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:21:37.972344+00:00,a8_east,48.12,11.75,23,21,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8090169943749475,-0.587785252292473,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:26:37.983178+00:00,a8_east,48.12,11.75,23,26,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.40673664307580004,-0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:31:38.003627+00:00,a8_east,48.12,11.75,23,31,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.10452846326765305,-0.9945218953682734,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:36:37.984038+00:00,a8_east,48.12,11.75,23,36,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749476,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:41:38.106689+00:00,a8_east,48.12,11.75,23,41,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.9135454576426005,-0.4067366430758009,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:46:37.987291+00:00,a8_east,48.12,11.75,23,46,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.9945218953682734,0.10452846326765299,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:51:38.059446+00:00,a8_east,48.12,11.75,23,51,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8090169943749476,0.5877852522924729,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-03 23:56:38.008335+00:00,a8_east,48.12,11.75,23,56,4,0,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.40673664307580015,0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:01:38.001087+00:00,a8_east,48.12,11.75,0,1,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.10452846326765346,0.9945218953682733,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:06:37.986375+00:00,a8_east,48.12,11.75,0,6,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:11:38.014208+00:00,a8_east,48.12,11.75,0,11,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9135454576426009,0.4067366430758004,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:16:38.071830+00:00,a8_east,48.12,11.75,0,16,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9945218953682734,-0.10452846326765333,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:21:38.006615+00:00,a8_east,48.12,11.75,0,21,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8090169943749475,-0.587785252292473,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:26:37.999940+00:00,a8_east,48.12,11.75,0,26,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.40673664307580004,-0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:31:38.032655+00:00,a8_east,48.12,11.75,0,31,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.10452846326765305,-0.9945218953682734,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:36:37.978224+00:00,a8_east,48.12,11.75,0,36,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:41:38.033811+00:00,a8_east,48.12,11.75,0,41,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.9135454576426005,-0.4067366430758009,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:46:37.981319+00:00,a8_east,48.12,11.75,0,46,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.10452846326765299,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:51:37.998452+00:00,a8_east,48.12,11.75,0,51,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8090169943749476,0.5877852522924729,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 00:56:37.997787+00:00,a8_east,48.12,11.75,0,56,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.40673664307580015,0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:01:38.005619+00:00,a8_east,48.12,11.75,1,1,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.10452846326765346,0.9945218953682733,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:06:37.995857+00:00,a8_east,48.12,11.75,1,6,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:11:37.994656+00:00,a8_east,48.12,11.75,1,11,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.9135454576426009,0.4067366430758004,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:16:38.006859+00:00,a8_east,48.12,11.75,1,16,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.9945218953682734,-0.10452846326765333,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:21:37.983287+00:00,a8_east,48.12,11.75,1,21,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8090169943749475,-0.587785252292473,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:26:38.057289+00:00,a8_east,48.12,11.75,1,26,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.40673664307580004,-0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:31:38.033964+00:00,a8_east,48.12,11.75,1,31,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.10452846326765305,-0.9945218953682734,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:36:38.023549+00:00,a8_east,48.12,11.75,1,36,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:41:37.982502+00:00,a8_east,48.12,11.75,1,41,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.9135454576426005,-0.4067366430758009,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:46:37.994535+00:00,a8_east,48.12,11.75,1,46,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.10452846326765299,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:51:37.983731+00:00,a8_east,48.12,11.75,1,51,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8090169943749476,0.5877852522924729,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 01:56:38.001610+00:00,a8_east,48.12,11.75,1,56,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.40673664307580015,0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:01:38.038132+00:00,a8_east,48.12,11.75,2,1,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.10452846326765346,0.9945218953682733,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:06:38.018543+00:00,a8_east,48.12,11.75,2,6,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:11:38.028280+00:00,a8_east,48.12,11.75,2,11,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9135454576426009,0.4067366430758004,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:16:38.023368+00:00,a8_east,48.12,11.75,2,16,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9945218953682734,-0.10452846326765333,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:21:38.025626+00:00,a8_east,48.12,11.75,2,21,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8090169943749475,-0.587785252292473,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:26:38.009976+00:00,a8_east,48.12,11.75,2,26,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.40673664307580004,-0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:31:37.975311+00:00,a8_east,48.12,11.75,2,31,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.10452846326765305,-0.9945218953682734,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:36:37.987540+00:00,a8_east,48.12,11.75,2,36,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:41:38.018238+00:00,a8_east,48.12,11.75,2,41,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.9135454576426005,-0.4067366430758009,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:46:38.013955+00:00,a8_east,48.12,11.75,2,46,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.9945218953682734,0.10452846326765299,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:51:38.013207+00:00,a8_east,48.12,11.75,2,51,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8090169943749476,0.5877852522924729,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 02:56:38.048726+00:00,a8_east,48.12,11.75,2,56,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.40673664307580015,0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:01:38.033763+00:00,a8_east,48.12,11.75,3,1,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.10452846326765346,0.9945218953682733,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:06:38.017337+00:00,a8_east,48.12,11.75,3,6,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:11:38.043701+00:00,a8_east,48.12,11.75,3,11,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.9135454576426009,0.4067366430758004,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:16:38.017856+00:00,a8_east,48.12,11.75,3,16,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.9945218953682734,-0.10452846326765333,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:21:38.007738+00:00,a8_east,48.12,11.75,3,21,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8090169943749475,-0.587785252292473,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:26:38.051791+00:00,a8_east,48.12,11.75,3,26,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.40673664307580004,-0.913545457642601,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:31:38.032233+00:00,a8_east,48.12,11.75,3,31,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.10452846326765305,-0.9945218953682734,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
2026-04-04 03:36:38.011904+00:00,a8_east,48.12,11.75,3,36,5,1,FRC4,65.0,65.0,130.0,130.0,1.0,0,1.0,1.0,free_flow,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.587785252292473,-0.8090169943749476,0,0,1,65.0,65.0,65.0,65.0,1.0,1.0,1.0,65.0,65.0,0.0,1.0,0.0,4
